tx_bytes,rx_bytes,tx_packets,rx_packets,tx_errors,rx_errors,latency,bandwidth,utilization,link_cost
42438,38224,13,809,0,0,2.514842066468187,10,0.1672188459210591,2.5892349740152913
82084,28986,178,658,0,0,1.0697769343884622,10,0.13015270272103233,2.148199315207105
7817,144265,31,80,0,0,4.301191250218714,1000,0.2265383105696364,3.2424256095789623
492500,9810,16,487,0,0,1.9550325597268987,100,0.18193131893042883,2.65095380741612
47551,84694,32,578,0,0,0.630922293606639,10,0.22835037825149682,2.8898952553726387
1383182,200201,2876,4188,3,5,42.54370762830377,100,0.7316662237512694,27.107700552840534
132548,70145,1071,446,0,0,2.8756622560191167,10,0.18734530339160735,2.786328652734771
6147863,17716,8996,5538,1,1,47.678882574807766,100,0.9635622579725576,17.476386321261238
127930,32764,583,897,0,0,4.744588386825343,100,0.2601733815647418,3.5558458912004687
236592,106430,249,163,0,0,1.082663800901845,10,0.10752887686845751,1.9684973950378446
132975,88354,1616,185,0,0,3.4449377512104333,100,0.2896043301303979,3.6613284161642263
145012,119601,347,315,0,0,1.8406795913654703,100,0.12542257561770176,2.187448564078161
58680,72084,1234,82,0,0,2.7603124155141305,100,0.3282801484715038,3.9022724293234434
212942,1962,726,504,0,0,3.87221297011858,1000,0.05177217095699229,1.8013986646677964
3364406,4213987,5728,4783,5,4,16.876451922242815,10,0.8988386306634156,27.878354237531607
7181,21026,374,21,0,0,2.7182687998346604,100,0.4500748509966216,4.872425687956439
465805,13224,901,306,1,1,4.689919755702944,100,0.1276056145156529,6.489836891695518
374100,81254,500,14,0,0,1.79750055547806,1000,0.20441850462918013,2.815098092581247
223813,13713,703,1795,0,1,0.6714477366160508,1000,0.48321609551821426,6.932873537807319
43225,14034,1013,3,0,0,1.8465235256277346,10,0.5047753380103199,5.222855056645333
15468439,9005549,598,314,3,4,37.685161868847814,100,0.9466330083790921,26.34158025391752
10894,577,51,425,0,1,3.1319781528611603,1000,0.17663684799095905,4.726292599213788
1978113,7775609,220,527,0,2,42.6993915246283,100,0.7921370262319823,15.607035362318687
67117,93760,1526,357,0,0,1.3676401529878741,10,0.013139772436778724,1.2418821947930172
3554,12004,35,94,284,472,326.1304078437274,100,0.7691911011458614,1551.7665695935395
165780,5981,169,416,0,0,2.0666720644113354,100,0.018972576659744535,1.35844781971909
55562,2132862,9818,19432,3,3,47.04524686074225,100,0.9723154604780642,25.48304836989874
50007,19844,83,119,0,0,0.708603198496914,1000,0.08626371789391395,1.760970063001003
30195,103155,989,1,0,0,3.6200684716233114,10,0.39206571003710505,4.498532527459171
37862,50841,554,1026,0,0,1.6227292065138739,1000,0.052456415112639564,1.5819242415525039
87667,2582,421,1424,0,0,2.315347701522728,100,0.12098939127755906,2.1994499003727452
3252868,789662,12243,6222,1,0,38.15651457795785,10,0.9314595971162862,14.267328234726076
41281,62948,421,61,1,0,3.666942118403605,100,0.3414376385425701,6.098195320180921
1386,136167,346,183,0,0,3.1239897549046236,1000,0.24611610892213812,3.2813278468675673
12966,55094,180,271,0,0,1.992200138579439,100,0.30834403501027274,3.665972293940126
7891393,4403697,2639,5146,2,4,47.11984346944827,10,0.7852490325512692,23.99397660735498
96535,26398,93,43,0,0,3.507232461966287,100,0.38833088567953816,4.4573703316329345
74487,56731,276,192,0,0,3.5928810594526595,10,0.4113745462138628,4.650284475656169
162215,67689,2146,1365,0,0,3.8259288068456003,10,0.13513105692903638,2.463641336116851
2068746,2920811,11256,1299,0,2,29.597094853745848,100,0.9286235638896522,15.388697996491803
40621,42253,553,402,0,0,1.022692005797726,10,0.35220072579262907,3.919875006920805
182742,18773,610,212,0,0,4.176445430380392,100,0.10736359721260443,2.2765533207388744
52688,48049,65,486,0,1,1.143440171747921,10,0.36155650195732525,6.006796032833394
29911,70084,277,455,0,0,0.5401526228670404,10,0.17843937613348018,2.4815302713545453
227184,132,6,142,1,0,0.8050205332082944,10,0.4791888945120843,6.914013209417504
176528,37820,353,317,0,1,1.2014826631970426,100,0.15044381593175138,4.3236987937737155
10207,98942,101,28,0,0,2.6598354675064813,10,0.01737553002360883,1.4049877869395189
72347,16807,197,659,0,0,4.071705126677017,1000,0.15119139856797875,2.616701701211532
148820,56260,41,1589,0,0,3.06657352061014,100,0.30149672724388393,3.7186311700120855
100411,17149,428,196,0,0,1.7695670718588403,1000,0.1393210330893766,2.291524971900897
126670,155909,850,278,0,0,0.5727851487328857,1000,0.31187607855636557,3.552287143324213
1085522,693781,29837,10834,2,2,31.176817678736185,100,0.974872832949189,19.916664431467133
12578,12265,411,361,0,0,1.0388843657267484,10,0.04242958872926328,1.4433251464067811
6557895,571361,7076,11648,1,0,48.68177331523987,100,0.7699558167914671,14.027823865855725
18978,162650,771,1333,0,0,2.1037685793483836,100,0.0778686636193993,1.833326166890033
162387,22216,53,1078,0,0,4.9337597634306976,1000,0.3146575328861183,4.010636239432016
89327,14823,484,1555,0,0,1.7957440832144365,100,0.055853717293730155,1.6264041466712849
5292583,935601,12678,4340,4,3,48.361424995911484,100,0.8942431077776262,26.990087361812158
5457902,3980110,3289,1866,3,1,14.266644825228298,10,0.8133045698939962,16.9331010416748
87770,178606,18,444,0,0,3.6313924059780236,1000,0.3331377747900591,4.0282414389182755
880581,2220191,13097,9567,3,2,18.56389042743905,100,0.8235048784745789,19.44442807054054
119145,17213,260,209,0,0,4.853745863261845,1000,0.09285344496678023,2.2282021460604264
8477604,4833657,8442,12419,1,2,42.334571156084884,100,0.8545810674047549,18.07010565484653
297852,27428,237,930,0,0,3.2279616044227164,10,0.5210797147693408,5.491433878596998
14844,49963,999,384,0,0,1.0199266541199015,1000,0.4173201425557308,4.440553805857837
134557,235554,328,353,0,0,4.185132891535625,1000,0.3346588036797181,4.095783718591307
138981,57623,1441,218,0,1,3.1767119422935854,1000,0.14546185545315574,4.481366037854604
10231585,20458269,28414,7207,5,2,11.985063438790004,100,0.8257409313017706,22.804433794293164
253345,113447,8,28,0,0,4.437901703525031,1000,0.4495039833336033,5.039822037021329
37216,28962,436,456,0,0,2.1654149505920053,100,0.40069891343111846,4.422132802508148
236888,217818,754,7,0,0,2.487278769097859,10,0.12190104740604879,2.223936256158176
2281930,1000771,2696,752,3,1,45.1734243649658,10,0.73542729344195,19.40076078403218
190130,178907,404,639,0,0,4.803827401305441,10,0.38827128249368864,4.586553000080054
26470,21559,726,1474,0,0,2.251416171648516,1000,0.2080531338881364,2.8895666882699427
21021,74509,2442,236,0,0,1.7821725384041183,1000,0.4621998041916868,4.8758156873739065
128066,99225,259,44,1,1,2.221343780372071,1000,0.32759795766817157,7.84291803938258
48888,112706,145,285,0,0,4.027073420046792,1000,0.4724395090526923,5.182223414426217
328535,18987,53,92,0,0,1.1538398733976658,100,0.02433413444470488,1.3100570628974058
31566,128413,380,556,0,0,3.5954453388757557,100,0.11284295322294295,2.2622881596711193
186589,197634,33,2,0,0,3.444005252063255,100,0.3557350035873963,4.190280553905496
135725,15471,260,620,0,0,2.272648589126023,1000,0.4382901452462426,4.7335860208825435
3431,47051,593,688,0,0,1.3722093604747423,10,0.40877460771158936,4.407417797740189
99882,117260,84,405,0,0,0.8316707802971764,100,0.07598577775699832,1.6910533000857042
55965,172060,42,188,0,0,4.041598790551238,10,0.06547187463701624,1.9279348761512538
11804,27100,42,229,57,253,225.04331167582808,100,0.7445659768790056,649.4608589826148
250655,1667,827,545,0,0,1.231676842761744,100,0.26259127865326415,3.2238979135022876
13640606,4435744,1346,10115,1,2,35.87845279785951,10,0.9203674858129262,17.95078516628936
170062,26299,1576,76,0,0,3.4226743402152824,100,0.3065486763438569,3.7946568447723834
3973193,8854329,15992,8881,1,4,43.398480082885314,100,0.7781212002779281,21.564817610511955
1938,26582,27,51,253,254,309.97712528174975,100,0.5255536056216715,1050.2021413731484
207183,237369,1050,218,0,0,0.9657735413841073,1000,0.11581810452741476,2.0231221903577286
287350,93357,38,134,0,0,4.34746524197453,1000,0.07171680957315346,2.0084810007826808
355068,16380,692,291,0,0,0.8647129038321535,10,0.04138041174738114,1.4175145843622645
57087,29615,183,42,1,0,2.5963144517896986,10,0.5810232635441318,7.907817553532024
126330,38686,4,696,1,0,4.081722875726081,100,0.16720019693227806,4.745773863030832
2437863,6828338,937,3412,0,1,34.50733648303643,10,0.7662592042844584,12.580807282579311
7620,4079,597,649,0,0,2.350812239987873,100,0.294819959466769,3.593640899732939
3594236,1367222,2658,39977,1,6,12.449617845319088,10,0.9644679910067955,23.960705712586275
8176,140126,845,374,0,0,1.1202084354752062,100,0.2717919888573011,3.2863567544059293
121665,132058,39,6,0,0,0.5429794795982386,1000,0.11387659429616133,1.9653107023291143
53356,209681,121,532,0,0,0.876745551417261,100,0.14966362691250867,2.2849835704417956
7260,92191,498,105,0,0,2.539968657533117,100,0.269901368133399,3.4132078108205035
180969,45253,66,18,483,63,482.7873640583158,10,0.5485696307884991,1145.6672934521396
69252,128072,562,708,0,0,3.3505786647649423,10,0.014729865859226943,1.4528967933503099
175263,261435,327,481,1,0,3.340816099340954,1000,0.39033894422005705,6.456793163694552
6467,12189,8,75,375,300,220.1637814536574,100,0.6475944863048957,1378.1971340358048
54560,33966,865,253,0,1,4.645826155968841,10,0.26868723636684816,5.6140805065316695
6143327,4221118,4029,14969,0,1,20.471256598635698,100,0.9050887603283976,12.287835742490751
370869,81514,1913,449,0,0,2.484891376052298,1000,0.1756038377151778,2.653319839326652
1027368,4991693,1116,15327,3,1,32.68879249247149,100,0.8244770228609567,18.864695432134802
39248,48685,429,435,0,0,2.8434189889151456,1000,0.5266067609827204,5.497195986753278
68168,54847,100,246,0,0,0.8760337979485651,1000,0.5066329538656932,5.140667010720402
891506,3702024,17004,2692,0,3,37.882690888942946,100,0.7098235034661241,16.466857116623288
33988,74874,663,14,0,0,0.8251171818246196,100,0.040624371288369016,1.407506688489414
33488,45522,513,827,0,0,1.5897225394401278,100,0.08781171114559544,1.8614659431087763
13384805,1652444,8827,16019,1,0,32.677180802437135,10,0.7094962688117707,11.94368823073788
32673,108289,288,435,0,0,0.9980726541596866,10,0.11358975185341942,2.0085252802433238
4971,65444,1354,336,0,0,0.8693098030291921,10,0.36625101736713406,4.016939119239992
21202,65148,468,521,0,0,2.0736549885623883,100,0.5140986832809612,5.320154965103929
111606,140527,824,278,0,0,3.7163910681771988,10,0.16212874173109057,2.668669040666445
422571,13730,244,3,0,0,3.7223961564314547,100,0.08027485271245276,2.0144384373427675
36229,78282,62,1173,0,0,4.635561342152266,10,0.2588954428309405,3.5347196768627507
19351,12472,511,1060,0,0,3.6447487392191515,100,0.19782677052239347,2.9470890381010633
555988,27716,788,28,0,0,1.6644153052844282,10,0.4205128778207494,4.530544553094439
17939,33242,181,504,0,0,3.7935887495533027,1000,0.023732674483783817,1.569220270825601
30936,16078,109,87,0,0,1.9896800783954747,1000,0.32605846641859565,3.8074357391883127
94528,60951,343,68,0,0,1.1524007544204056,1000,0.23864274751304068,3.0243820555463663
74875,9299,659,853,0,0,2.2981649660938333,1000,0.16780832070064736,2.572283062214562
1079,28760,134,65,0,0,1.056670898949019,100,0.3688291042340067,4.0562999237669555
9045,77022,189,1184,0,0,1.4994329356820906,10,0.30598989077722294,3.5978624197859927
4556327,18961113,497,8137,0,2,48.322030839510454,10,0.9149434833233414,17.151750950537778
24291,20817,771,1110,0,0,3.712006261262781,10,0.4626841811950635,5.072674075686786
80217,47647,846,1051,0,0,1.379168305310627,1000,0.15213135567809435,2.3549676759558174
17138,36608,352,79,349,365,219.85076165777784,10,0.5164997846672762,1455.117074443116
61986,36310,450,236,0,0,3.659454884610618,100,0.08301236644692342,2.0300444200364494
107572,47294,222,29,0,0,2.075628892903659,1000,0.28303683302852706,3.4718575535185825
41947,139063,140,460,1,0,1.7152756743158275,100,0.3998511953417531,6.370337130165608
29817,8736,212,163,0,0,4.263440768938008,1000,0.07043897410297707,1.9898558697176172
79837,7847,387,56,86,270,499.36669093737447,100,0.5904189005391945,767.660020298051
156299,166,119,169,0,0,4.94698922740489,1000,0.3312366216689251,4.14459189609189
402241,3546,487,13,0,0,4.392821711209024,100,0.38672686988929317,4.533097130235248
9499,502550,339,289,1,0,1.8807571581840214,100,0.20282643506257222,4.81068719631898
168921,10170,57,371,0,0,4.821143048855936,1000,0.39123071322370667,4.611960010675247
13527,103925,906,442,0,0,3.4090694069936855,100,0.19460808522194514,2.89777162247493
42165,21125,1545,87,0,0,2.534329165402758,100,0.37230090673028865,4.231840170382585
178897,10094,359,139,0,1,3.4262259652119944,100,0.40998058617013977,6.622467285882317
512536,157163,1146,389,0,1,4.464131116783299,1000,0.12261536192270481,4.427336007059969
40559,79676,594,17,0,0,2.550280287302865,1000,0.029657052928747717,1.492284452160268
39914,578515,11,249,0,0,1.5123502530857142,1000,0.1299345595942007,2.190711502062177
26807,44018,135,53,246,86,279.8462428477193,10,0.7135895833284835,698.6933409513998
164318,46510,96,253,0,1,2.802111168830493,1000,0.24927364949541136,5.27440031284634
48174,35137,750,189,0,0,2.8224915484351554,100,0.2525465120153674,3.3026212509664545
11118251,3898650,10820,67,3,0,23.40799860681806,10,0.7149994447689341,15.06079541883328
55712,308928,432,637,0,0,3.494404647097071,10,0.061472634147847705,1.8412215378924888
115117,89856,761,221,0,1,3.885139745524424,10,0.04497128257962489,3.7482842351894416
13646,7520,243,3,125,120,345.6465472593726,10,0.8557098193147976,532.4103332804557
35743,156245,219,12,0,0,1.569206745218151,1000,0.2055952284245226,2.801682501917996
117596,3917,944,475,0,0,4.0794071475186655,1000,0.20008891341464397,3.0086520220690183
906059,586736,22266,5012,5,2,47.07571279431103,10,0.822564846013386,26.28809004753819
808,139097,791,213,0,0,4.6083456913363054,10,0.1426237242320504,2.6018243629900337
115390,209107,283,157,0,0,2.88603502237463,10,0.18163021270618251,2.741645203886923
256230,74873,406,45,0,1,0.6649080071860803,10,0.283028108776223,5.330715670928392
82630,23416,1870,1222,0,0,1.0562757574540422,10,0.10210433659670963,1.9224622685190813
3207,25395,691,838,0,0,1.8484501960117095,10,0.12776006291132766,2.2069255228917926
489489,387280,3681,20788,8,3,43.57660827096547,100,0.7964877975976461,33.72956320787772
133957,17836,117,197,0,0,1.4486002233451858,100,0.2481091362608287,3.1297331124211483
80387,137358,354,1510,0,0,0.9913255822740114,10,0.20436026158661005,2.7340146509202814
27397,82122,472,124,0,0,1.0686029705713698,100,0.28066585000566785,3.3521870971024796
3797049,572285,22141,12233,5,3,22.554196032571937,100,0.9368628697977522,26.750322561639212
75729,79864,750,92,0,0,4.165169222072082,100,0.23337381531104043,3.2835074446955312
154979,61667,48,1111,0,0,4.369749367852307,1000,0.32361983972618924,4.025933654594745
59627,10724,119,566,0,0,0.892556159759803,100,0.0572493042292415,1.5472500498099124
106107,7630,332,36,0,0,4.308544796715868,1000,0.2192675173526028,3.1849946184924094
71583,106649,376,2649,0,0,0.9955378576551759,10,0.4983735707985556,5.0865423521539626
69448,25998,819,449,0,0,4.4549522539049455,100,0.310404138825152,3.9287283359917105
2345516,7475883,18153,36343,0,3,31.90865819940083,100,0.9784795481761595,18.01870220534936
152789,9029,154,934,0,0,0.9777374491221863,100,0.20815885007630455,2.763044545522655
14922,32008,1158,336,0,0,1.8269160408571838,10,0.09812554510138921,1.9676959648968322
120048,2698,15,182,0,0,2.59724108458907,10,0.1425534128676804,2.4001514114003504
121411,61164,1051,82,0,0,2.0471003952508076,100,0.21220385241359271,2.902340858833823
139256,14572,511,1156,0,0,4.63628123710313,1000,0.48068910045305746,5.309140927334773
2183647,6067369,13968,4177,3,3,46.41723005662482,100,0.7691444884555336,23.79487891330675
98691,5665,2117,25,0,0,1.1583819871295051,100,0.16273687394247974,2.4177331902527883
53494,85280,276,426,1,0,3.8645731042303058,100,0.25778595984837577,5.448744989210037
81371,101033,184,134,1,0,4.075106358582053,1000,0.28931314708902706,5.722015812570422
44040,9617,687,717,0,0,4.210032140359205,1000,0.05802011019946568,1.885164095631646
5508293,2443445,22441,8313,1,2,31.72224911480464,100,0.9412865729014794,17.7025174946923
252901,68360,315,228,0,0,3.5114739019141736,100,0.15589357506826826,2.598295990737564
60757,3028,197,26,206,50,453.79547903534996,100,0.6466129834505665,563.5524517711395
49494,286015,81,89,0,0,1.9076046067838797,10,0.13168110760779644,2.2442093215407595
7367,51232,18,121,0,0,2.0624604967491926,100,0.11939673277773773,2.161419911896821
49629,55134,906,338,0,1,1.5042654403252218,1000,0.19790105015423756,4.733634945266423
179113,54703,854,354,0,0,4.735112193238692,1000,0.23161084427607562,3.326397973532474
53319,27962,145,212,0,0,1.0274519773865582,100,0.1953786334078878,2.665774265001758
15800,57919,717,186,0,0,2.631710368169803,100,0.13040378374717718,2.306401306794398
102136,74824,218,1208,0,0,1.9248274673124497,10,0.2903615417087573,3.515375080401303
99,18348,248,633,0,0,2.656625703009796,100,0.38397329247326256,4.3374489100870806
235757,135384,692,256,0,1,2.536565203773586,1000,0.43920131087612896,6.7672670073863905
347382,146498,172,398,0,0,2.8600136533438185,1000,0.09400993483025473,2.0380808439764198
14067,110089,484,48,0,0,2.9177481102048586,1000,0.09515586507659693,2.0530217316332613
27624,145594,379,12,0,0,4.506876151746015,100,0.4907439976353333,5.3766395962572675
17502,135139,865,554,0,0,1.8809949756589317,100,0.023961142329057303,1.3797886361983516
5935432,1763857,17244,22648,3,2,11.800538382448371,10,0.9066816290579627,19.43350687070854
2016976,3100244,3705,1481,3,2,38.3248881644747,100,0.7065688283456467,20.485039443212642
60453,49398,128,322,0,0,1.6878521155283854,10,0.3111759181978493,3.658192557135633
895910,123036,421,376,0,1,0.9950043217852786,1000,0.4015126947915656,6.311601990511052
109522,184479,265,346,0,0,3.0097255331783863,10,0.07825371751213692,1.927002293414934
131353,876,192,95,1,0,1.707345743453611,10,0.3309540528758975,5.818366997352541
131249,38831,1385,40,1,0,4.099042361423575,100,0.24018610552812328,5.331393080367343
101575,154720,334,112,1,0,2.9887802496254867,100,0.6263175390621767,8.309418337459963
69327,107376,474,636,0,0,1.6905390233667146,10,0.06854284239968063,1.7173966415341164
118503,92310,407,320,0,0,1.971256740767727,1000,0.26329616043639104,3.303494957567901
13095,151722,271,456,0,0,2.1925836527000007,10,0.03750107909289226,1.5192669980131384
444719,236859,598,681,0,0,2.970115039616944,10,0.5795463496425134,5.933382301101801
68996,38045,808,154,0,0,3.622926488314762,10,0.2782808600873934,3.5885395295306233
128864,48484,2444,1098,0,0,4.977026584254467,1000,0.07597169507566444,2.1054762190307623
190450,29396,117,99,0,0,3.428140938262081,10,0.3104441521738071,3.826367311216665
38207,212560,1176,322,0,0,0.9620296045139098,10,0.4213177255663268,4.466744764982005
3089930,10131163,1656,6377,3,2,34.03346978598015,10,0.711027862473419,20.091569878385368
52248,152327,896,557,0,0,2.2497010334910943,10,0.007450390287581688,1.2845732256497628
3650990,2260946,7028,18540,4,2,42.12310455731567,10,0.7655714899969658,23.336882375707294
76292,9671,172,767,0,0,2.8451218777509535,10,0.32448009774849146,3.880352969763027
44614,242195,1348,33,0,0,2.4541625490060794,10,0.027689977580119787,1.4669360755415664
3722,792,10,5,113,226,174.97217712548996,100,0.8764751319688259,703.5090187682996
3743,58900,880,169,0,0,0.9905359379031943,10,0.24875298095091675,3.0890774413976536
512378,48280,9218,2440,2,3,18.00978858276836,10,0.8081426511672366,19.26612006761473
413351,186795,187,317,0,0,3.1968832068439696,10,0.3584385578926274,4.187196783825416
352746,38335,27,652,0,0,3.9194906364723243,10,0.09598133235736443,2.159799722506148
1499491,8613076,21431,8117,4,2,41.51883123922607,10,0.804233084501728,23.585747799936435
20624,16524,283,368,0,0,2.25029430576813,10,0.10661748900804653,2.077969342641185
3516714,470828,14253,198,2,3,27.041114147877074,10,0.7512693624747414,19.71426631458564
328022,60493,219,215,0,0,1.9173314579477627,1000,0.35972916091677554,4.069566433128981
1650479,816714,1458,2662,3,5,28.53156589689845,10,0.7237800428937781,25.64339693284007
295221,153338,336,599,1,0,3.1137800021773328,100,0.369278449994921,6.265605600177102
48197,11657,29,19,71,248,269.10986265495,10,0.6383100542104885,671.017466699179
5231,146980,556,950,0,0,2.574487348656258,100,0.19856620496888225,2.8459783746166836
21567,63227,906,129,0,0,3.519030480440957,100,0.010396234537958005,1.4350729243477598
208383,309959,280,44,0,0,0.7524857976358428,100,0.0702706128210431,1.637413482331929
106352,28077,93,69,0,0,4.923059342755914,1000,0.2826271978579172,3.753323517138929
118311,195931,275,1121,1,0,0.5996455932473296,1000,0.26222926633588306,5.157798690011798
35378,21804,1505,88,0,0,3.102335864399168,100,0.2958046723612315,3.6766709653297687
106379,165997,202,995,0,0,3.7800387190659372,100,0.42341765897429245,4.765345143700933
59330,41941,982,119,0,0,4.90748221324093,100,0.11649335067520411,2.4226950267257257
163319,72036,11,475,1,0,2.65927392005438,1000,0.06378108786741217,3.776176094944735
65040,151060,268,91,0,0,1.6011119958356341,100,0.050696044149816315,1.565679552782094
33704,18456,38,609,0,0,2.534599212529538,1000,0.24834932599859627,3.240254529241724
95788,57994,163,44,0,0,3.436739770659789,100,0.29920840026720474,3.737341179203617
129634,130320,194,169,1,0,3.0064432796673777,100,0.09767958616913885,4.082081017319848
121828,72650,601,65,0,0,2.5641069848518545,1000,0.1730181805090538,2.640556142557616
44311,100994,530,453,1,0,2.1281762274620855,1000,0.2198643831228876,4.971732687729309
29703,41945,407,120,0,0,0.6417187406422076,100,0.22534993510250909,2.866971354884294
1805959,36207,4278,9200,2,2,25.681421087209575,100,0.8287797256197749,18.198379913679155
30066,196272,425,104,0,0,3.137856596581667,100,0.19469574859393007,2.8713516484096075
18405,10278,486,33,0,0,3.7686463753965933,10,0.10586035839529465,2.2237475047020165
32983,382931,1416,238,0,0,3.809923232674765,100,0.40563628512035543,4.62608260423032
99437,42334,443,164,0,0,0.8738035565494358,1000,0.02460848520958108,1.2842482373315922
2679939,5973074,7969,2833,1,0,14.84339099996638,100,0.896631129653563,11.65738813722514
105536,50808,66,771,0,0,2.466365764744693,1000,0.20908727886551168,2.9193348073985628
233280,18878,14,250,0,0,0.9166311752392086,10,0.12987784001470118,2.13068583764153
161619,75705,67,754,0,0,0.8222902954708713,1000,0.07466817208686688,1.6795744062420221
41834,13295,1092,939,0,0,3.6909440599844223,10,0.5280815064214186,5.593746457369791
147577,802,24,42,277,201,136.52145385743637,100,0.5563157030856738,975.102671010429
67095,93761,266,85,0,0,4.458850577606996,10,0.3031770550675233,3.8713014983008858
32650,93631,357,439,0,1,3.943534240519266,10,0.20050499022925977,4.998393345886004
5822,25321,69,121,303,327,493.5082862476641,10,0.9399567865242272,1317.87048291696
16248,21477,15,572,0,1,1.8244983402715373,1000,0.24468123219636911,5.1398996915981074
123018,19621,234,97,0,0,3.09067738456166,100,0.3379765814195358,4.0128803898124525
96233,58127,766,727,0,0,1.6619657470443168,100,0.12624846220331754,2.176184272330972
97765,36660,112,98,0,0,4.16133731515856,10,0.18337008469987168,2.88309440911483
26838,7597,156,503,0,0,4.8107174744604615,10,0.07735634573163049,2.0999225132990897
55659,103798,21,292,1,0,3.3034147076764357,1000,0.5829413298515758,7.993872109580249
7837,24108,38,93,0,0,1.4525273697706793,100,0.24501357800135706,3.1053613609879243
76500,68514,764,916,0,0,1.1338922154093312,10,0.006524455205871566,1.1655848631879056
291743,48388,602,580,0,0,2.3572206504312896,1000,0.08559870296435296,1.9205116887579528
65874,43795,293,352,0,1,1.3208717969505703,10,0.4428012116483699,6.674496872882017
2642,264744,723,544,0,0,1.797674946865355,1000,0.19237813666733466,2.718792588025213
664434,232592,19555,19292,0,2,40.799364656622274,100,0.918006087452993,16.423985165286172
225018,19261,27,153,0,0,4.799396581897616,1000,0.4882656802277087,5.3860651000114315
226998,326560,1448,873,0,0,4.661125033055336,100,0.13416952265140347,2.5394686845167613
1858488,4419705,5622,2767,1,2,37.86468767141339,10,0.7277855808172371,16.608753413679235
4366840,361006,16719,10486,3,1,38.88607071045608,10,0.767409902747267,19.027886293023744
43253,50272,240,468,0,0,0.7595120652253102,1000,0.7155169218969142,6.800086581697845
1528,35518,199,464,0,0,1.8395397712594597,10,0.3903248053366803,4.306552419819389
26090,282253,301,109,0,0,4.269253250003267,10,0.16106209015371944,2.715422046230082
151989,10287087,2355,10059,0,3,35.71647329477504,100,0.8391236069447138,17.284636185035215
35076,20264,22,461,1,0,1.4725878912559398,10,0.11017286144208183,4.028641680662249
75186,245931,197,1462,0,0,3.397896369636077,10,0.6010322493640768,6.1480476318762225
5263874,404694,13313,2918,3,4,28.071449498271054,100,0.9063422575871092,25.05788301052398
59824,5884,38,79,417,150,114.45170979385236,100,0.8496630053467118,1153.242475022159
44799,11601,198,264,0,0,4.949219349623308,10,0.21523974832220755,3.216839921539991
60925,4112,612,103,0,0,1.7441073327803522,1000,0.16201861901863857,2.4705596854271437
263761,60156,263,59,1,0,3.398675560704027,1000,0.04677111575904494,3.7140364821427623
132542,6579,455,806,0,0,2.8414971206996666,10,0.09862245264627066,2.073129333240132
118845,44992,3,98,0,0,2.1755375827460335,100,0.11639587022239176,2.1487207200537375
13464,12389,41,516,0,0,1.781332904356677,100,0.571484554223311,5.7500097242221555
6025,184908,877,154,0,0,0.5768389536093946,10,0.011986998936107041,1.153579886849796
9601,23528,538,216,0,0,2.3702577647039007,1000,0.4089298970773789,4.508464953089422
1260656,55385,9473,3456,1,1,20.494738654063703,10,0.78559046844474,13.334197612964289
4405218,3276233,5028,4972,1,0,47.245444110364105,10,0.9558144617099228,15.371060104715795
1954896,6208691,3347,4582,4,0,21.498715059257165,10,0.955187685695566,18.791372991490245
56023,79334,545,308,0,0,4.18818266045879,10,0.29822942380348294,3.8046536564737425
334493,8248,1461,93,0,0,3.4228176394359195,100,0.2466451708237017,3.3154431305332057
34659,198378,130,406,0,0,4.083802995344504,1000,0.25394199497060915,3.4399162592993235
68861,81662,611,31,0,0,3.8865528258511803,1000,0.21427330903265837,3.102841754846385
568424,211091,491,515,0,0,4.378873523818909,1000,0.2883424499094124,3.7446269516571897
13321,163602,504,287,0,1,3.6818271888470027,1000,0.07921025961579946,4.001864795811096
2428776,49451,14758,2091,1,7,29.98992750428414,10,0.9523807340560707,27.61803862287698
1586139,8106182,4215,10609,2,0,37.66973037203168,100,0.9454689332851354,16.33072450348425
2321,15919,173,103,0,0,2.291925906343497,100,0.3825926272305845,4.289933608479026
243831,79737,215,309,0,0,4.898273093709195,100,0.28071648224019763,3.7355591672925006
17505,13306,1203,230,0,0,1.6489833098379785,10,0.23653075973619028,3.05714440887332
4534,15697,22,590,0,0,1.2219538892693969,1000,0.03915728401221427,1.4354536610246538
98541,12024,883,172,1,1,2.3720753476185994,100,0.25121378140446143,7.246917785997552
2022428,11236919,15259,11999,2,1,42.52114715157653,100,0.7768097293956268,17.466592550322666
105882,74310,329,82,0,0,4.090092288289579,100,0.17742923022631335,2.828443070639465
3339455,1337145,2250,16229,3,1,37.2184269401842,100,0.7234137817360039,18.50915294790645
38826,50974,190,85,0,0,3.8795552166049374,1000,0.18229012238667053,2.846276500753858
70325,3565,7,453,0,0,4.1992943484890715,100,0.14944188808458003,2.6154645395255476
77200,61371,97,932,0,0,3.0446738942891542,100,0.31193745325275735,3.7999670154509744
2319717,11016461,2253,7327,2,1,41.9606163193652,100,0.9734386420810526,18.98357076858494
21726,30757,539,496,0,0,3.434868162293613,1000,0.05200776612420866,1.7595489452230306
76018,75198,662,353,0,0,4.2814741910612675,100,0.14220473450919296,2.5657852951796705
297893,221678,1146,96,0,0,2.4165327297711725,10,0.14100236755469395,2.369672213414669
11092,7917,515,284,0,0,1.4985782638653091,1000,0.3828170091446555,4.212393899543774
104111,174841,663,983,0,1,2.6432753271591825,100,0.34147796126832874,5.996151222862548
5661155,7030793,12369,961,2,1,12.051162702552901,10,0.7632150471786205,14.310836647684255
